Event Id,Event Date,Location,Country,Aircraft Category,Make,Model,Number of Engines,Engine Type,Injury Severity,Aircraft Damage,Purpose of Flight,Weather Condition,Broad Phase of Flight,Total Fatal Injuries,Total Serious Injuries,Total Minor Injuries,Total Uninjured
20001212X20680,03/27/2000,"OVERTON, NV",United States,,Stuart,RAF 2000 GTX SE,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,APPROACH,1.0,0.0,0.0,0.0
20001212X20639,03/27/2000,"BRIDGEPORT, TX",United States,,North American,T-28B,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,0.0,0.0,2.0,0.0
20001212X20598,03/27/2000,"BUCKLIN, KS",United States,,Wsk Pzl Mielec,PZL-M-18,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20579,03/27/2000,"FAIRBANKS, AK",United States,,Piper,PA-32R,1.0,Reciprocating,Non-Fatal,Substantial,Unknown,IMC,LANDING,0.0,0.0,0.0,1.0
20001212X20727,03/26/2000,"WAYNESBURG, PA",United States,,Piper,J3C-65,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,TAXI,0.0,0.0,0.0,2.0
20001212X20722,03/26/2000,"SISSONVILLE, WV",United States,,Cessna,172,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001212X20721,03/26/2000,"LEHIGHTON, PA",United States,,Piper,PA28R-200,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,LANDING,0.0,1.0,0.0,0.0
20001212X20703,03/26/2000,"EDGEWATER, FL",United States,,Cessna,152,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,0.0,0.0,0.0,1.0
20001212X20702,03/26/2000,"KILL DEVIL HILL, NC",United States,,"Bair Helicopters, Inc.",SEAREY,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,0.0,0.0,2.0,0.0
20001212X20689,03/26/2000,"Panama City, FL",United States,,Piper,PA-24-260,1.0,Reciprocating,Fatal(1),Destroyed,Personal,IMC,DESCENT,1.0,0.0,0.0,0.0
20001212X20636,03/26/2000,"NEW ULM, TX",United States,,Schweizer,300C,1.0,Reciprocating,Non-Fatal,Substantial,Other Work Use,VMC,MANEUVERING,0.0,0.0,0.0,2.0
20001212X20678,03/25/2000,"CORONA, CA",United States,,Cessna,172,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,4.0
20001212X20637,03/25/2000,"BEASLEY, TX",United States,,Ward,ACRO,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,DESCENT,0.0,0.0,1.0,0.0
20001212X20620,03/25/2000,"HANKSVILLE, UT",United States,,Cessna,182K,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,APPROACH,0.0,1.0,1.0,0.0
20001212X20610,03/25/2000,"ROSWELL, NM",United States,,Cessna,152,1.0,Reciprocating,Fatal(1),Destroyed,Instructional,VMC,MANEUVERING,1.0,0.0,0.0,0.0
20001212X20601,03/25/2000,"FT. LEAVENWORTH, KS",United States,,NEW,EAA BIPLANE P2,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,3.0
20001212X20601,03/25/2000,"FT. LEAVENWORTH, KS",United States,,Aeronca,11AC,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,3.0
20001212X20600,03/25/2000,"BUTLER, MO",United States,,Cessna,152,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,CRUISE,0.0,0.0,0.0,2.0
20001212X20599,03/25/2000,"JOPLIN, MO",United States,,Taylorcraft,DC-65,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,1.0,0.0,1.0
20001212X20724,03/24/2000,"FARMINGDALE, NJ",United States,,Cessna,172,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001212X20679,03/24/2000,"TONOPAH, AZ",United States,,Scovil,KR-2,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,1.0
20001212X20660,03/24/2000,"RIALTO, CA",United States,,Robinson,R22 BETA,1.0,Reciprocating,Fatal(1),Destroyed,Instructional,VMC,APPROACH,1.0,0.0,0.0,0.0
20001212X20652,03/24/2000,"SHENANDOAH, VA",United States,,Bellanca,B17-30A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001212X20638,03/24/2000,"MAUD, OK",United States,,Cessna,172N,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,MANEUVERING,0.0,0.0,0.0,2.0
20001212X20635,03/24/2000,"ROANOKE, TX",United States,,Cessna,195A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,1.0,0.0,0.0
20001212X20622,03/24/2000,"LAS CRUCES, NM",United States,,Stinson,108-2,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,4.0
20001212X20619,03/24/2000,"WEST JORDAN, UT",United States,,Johnson,ZODIAC CH 601 HDS,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,APPROACH,0.0,0.0,1.0,0.0
20001212X20741,03/22/2000,"ROUNDUP, MT",United States,,Cessna,180K,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20740,03/22/2000,"QUINCY, WA",United States,,Cessna,172N,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,0.0,0.0,0.0,2.0
20001212X20701,03/22/2000,"FORT LAUDERDALE, FL",United States,,Stearman,A75N1,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001212X20688,03/22/2000,"COLUMBIA, SC",United States,,Cessna,177RG,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,APPROACH,1.0,1.0,0.0,0.0
20001212X20621,03/22/2000,"CEDAR CITY, UT",United States,,Cessna,310C,2.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,MANEUVERING,0.0,0.0,0.0,2.0
20001212X20596,03/22/2000,"MARENGO, IL",United States,,Lockwood,EAGLE II,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,MANEUVERING,0.0,1.0,0.0,0.0
20001212X20698,03/21/2000,"OCEAN SPRINGS, MS",United States,,Piper,PA-28-140,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,TAKEOFF,0.0,0.0,1.0,0.0
20001212X20597,03/21/2000,"HAYTI, MO",United States,,Cessna,A188B,1.0,Reciprocating,Non-Fatal,Substantial,Unknown,VMC,MANEUVERING,0.0,1.0,0.0,0.0
20001212X20699,03/20/2000,"TUSCALOOSA, AL",United States,,Mckinnis,STEEN SKYBOLT,1.0,Reciprocating,Non-Fatal,Substantial,Business,VMC,CLIMB,0.0,0.0,0.0,2.0
20001212X20720,03/19/2000,"NEW BRIGHTON, PA",United States,,Cessna,172,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,0.0,0.0,0.0,3.0
20001212X20711,03/19/2000,"AKRON, OH",United States,,Beech,A23,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,TAKEOFF,1.0,0.0,0.0,0.0
20001212X20697,03/19/2000,"LAKE PLACID, FL",United States,,Cessna,A188B,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,MANEUVERING,0.0,0.0,0.0,1.0
20001212X20578,03/19/2000,"ANCHORAGE, AK",United States,,Cessna,152,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,GO-AROUND,0.0,1.0,1.0,0.0
20001212X20719,03/18/2000,"FARMINGDALE, NY",United States,,Piper,PA-28-151,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,TAKEOFF,0.0,2.0,1.0,0.0
20001212X20677,03/18/2000,"SACRAMENTO, CA",United States,,Cessna,172M,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,4.0
20001212X20651,03/18/2000,"ERWINNA, PA",United States,,Piper,PA-25,1.0,Reciprocating,Non-Fatal,Substantial,Other Work Use,VMC,APPROACH,0.0,0.0,3.0,0.0
20001212X20651,03/18/2000,"ERWINNA, PA",United States,,Bellanca,8KCAB,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,APPROACH,0.0,0.0,3.0,0.0
20001212X20594,03/18/2000,"FESTUS, MO",United States,,Beech,58,1.0,Reciprocating,Non-Fatal,Substantial,Business,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20696,03/17/2000,"SANFORD, FL",United States,,Hiller,UH-12B,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CLIMB,0.0,0.0,1.0,0.0
20001212X20695,03/17/2000,"MERRITT ISLAND, FL",United States,,Aeronca-Bubeck Irving,BUBECK-AERONCA,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,1.0,1.0
20001212X20590,03/17/2000,"DIGHTON, KS",United States,,Piper,PA-28-140,1.0,Reciprocating,Fatal(3),Destroyed,Personal,IMC,CRUISE,3.0,0.0,0.0,0.0
20001212X20739,03/16/2000,"THREE FORKS, MT",United States,,Piper,PA-18-150,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001212X20738,03/16/2000,"BEND, OR",United States,,Cessna,A185-F,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20694,03/16/2000,"FORT LAUDERDALE, FL",United States,,Cessna,402C,2.0,Reciprocating,Non-Fatal,Substantial,Unknown,VMC,TAKEOFF,0.0,0.0,1.0,9.0
20001212X20616,03/16/2000,"OGDEN, UT",United States,,Beech,B55,2.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,2.0
20001212X20692,03/15/2000,"NAPLES, FL",United States,,Cessna,152,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20674,03/15/2000,"BUCKEYE, AZ",United States,,Aero Commander,100,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,0.0,1.0,0.0,0.0
20001212X20633,03/15/2000,"SAN ANTONIO, TX",United States,,Cessna,402C,2.0,Reciprocating,Non-Fatal,Substantial,Unknown,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20617,03/15/2000,"PROVO, UT",United States,,Beech,A36,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20691,03/14/2000,"MEMPHIS, TN",United States,,Beech,58,2.0,Reciprocating,Incident,Minor,Unknown,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20687,03/14/2000,"STUART, FL",United States,,Beech,A36,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,0.0,0.0,0.0,3.0
20001212X20687,03/14/2000,"STUART, FL",United States,,Cessna,310D,2.0,Reciprocating,Non-Fatal,Minor,Personal,VMC,APPROACH,0.0,0.0,0.0,3.0
20001212X20615,03/14/2000,"RIFLE, CO",United States,,Cessna,182P,1.0,Reciprocating,Non-Fatal,Substantial,Positioning,VMC,TAKEOFF,0.0,0.0,1.0,0.0
20001212X20737,03/13/2000,"ODELL, OR",United States,,Weatherly,620B,1.0,Reciprocating,Fatal(1),Destroyed,Aerial Application,VMC,MANEUVERING,1.0,0.0,0.0,0.0
20001212X20683,03/13/2000,"RIO VISTA, CA",United States,,Piper,PA-18-150,1.0,Reciprocating,Non-Fatal,Substantial,Public Aircraft,VMC,MANEUVERING,0.0,1.0,1.0,0.0
20001212X20641,03/13/2000,"PERRYTON, TX",United States,,Cessna,A188B,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001212X20632,03/13/2000,"GARWOOD, TX",United States,,Grumman,G-164A,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001212X20631,03/13/2000,"GILLETT, AR",United States,,Grumman-Schweizer,G-164A,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,CRUISE,0.0,0.0,0.0,1.0
20001212X20630,03/13/2000,"RAYVILLE, LA",United States,,Siai-Marchetti,S.205/22R,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,1.0
20001212X20614,03/13/2000,"RAWLINS, WY",United States,,Beech,A23A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001212X20673,03/12/2000,"VACAVILLE, CA",United States,,Bell,47G,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,MANEUVERING,0.0,0.0,1.0,0.0
20001212X20612,03/12/2000,"BELEN, NM",United States,,Piper,PA-18-150,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,2.0
20001212X20675,03/11/2000,"SAN DIEGO, CA",United States,,Robinson,R22B,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,2.0
20001212X20658,03/11/2000,"Fallbrook, CA",United States,,Cessna,182Q,1.0,Reciprocating,Fatal(1),Substantial,Personal,VMC,TAKEOFF,1.0,1.0,0.0,0.0
20001212X20627,03/11/2000,"DAVIS, OK",United States,,Cessna,150K,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,CRUISE,0.0,0.0,0.0,1.0
20001212X20595,03/11/2000,"NEENAH, WI",United States,,Piper,PA-18-150,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001212X20736,03/10/2000,"PORT TOWNSEND, WA",United States,,Cessna,180,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20707,03/10/2000,"BEAUFORT, NC",United States,,Cessna,172L,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20629,03/10/2000,"MIDLAND, TX",United States,,Beech,65-B80,2.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,3.0
20001212X20577,03/10/2000,"DELTA JUNCTION, AK",United States,,Cessna,207,1.0,Reciprocating,Non-Fatal,Substantial,Unknown,VMC,CRUISE,0.0,0.0,1.0,0.0
20001212X20686,03/09/2000,"SARASOTA, FL",United States,,Cessna,152,1.0,Reciprocating,Fatal(4),Destroyed,Instructional,VMC,TAKEOFF,4.0,0.0,0.0,0.0
20001212X20686,03/09/2000,"SARASOTA, FL",United States,,Cessna,172K,1.0,Reciprocating,Fatal(4),Destroyed,Personal,VMC,TAKEOFF,4.0,0.0,0.0,0.0
20001212X20628,03/09/2000,"LAKE CHARLES, LA",United States,,Cessna,152,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,0.0,0.0,0.0,2.0
20001212X20593,03/09/2000,"PONTIAC, MI",United States,,Beech,A36,1.0,Reciprocating,Non-Fatal,Substantial,Personal,IMC,APPROACH,0.0,0.0,0.0,3.0
20001212X20718,03/07/2000,"PAWLING, NY",United States,,Aeronca,7AC,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,1.0,1.0
20001212X20716,03/07/2000,"CONESUS, NY",United States,,Piper,PA-22,1.0,Reciprocating,Non-Fatal,Destroyed,Positioning,VMC,CLIMB,0.0,1.0,0.0,0.0
20001212X20671,03/07/2000,"REEDLEY, CA",United States,,Cessna,150E,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAXI,0.0,0.0,0.0,1.0
20001212X20670,03/07/2000,"IMPERIAL, CA",United States,,Stearman,A-75,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001212X20667,03/07/2000,"Wasco, CA",United States,,Bell,47G-4A,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,CLIMB,0.0,0.0,0.0,1.0
20001212X20666,03/07/2000,"INCLINE VILLAGE, NV",United States,,Cessna,185,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,2.0,0.0
20001212X20626,03/07/2000,"MANILLA, AR",United States,,Cessna,172M,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,0.0,0.0,2.0,1.0
20001212X20587,03/07/2000,"SPRINGFIELD, TN",United States,,Titan Aircraft,TORNADO,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,CRUISE,0.0,0.0,1.0,0.0
20001212X20586,03/07/2000,"DALTON, GA",United States,,Trike,UNKNOWN,1.0,Reciprocating,Fatal(2),Destroyed,Personal,VMC,APPROACH,2.0,0.0,0.0,0.0
20001212X20735,03/06/2000,"RICHLAND, WA",United States,,Piper,PA-28-180,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,0.0,0.0,0.0,1.0
20001212X20656,03/06/2000,"CIMA, CA",United States,,Piper,PA-12,1.0,Reciprocating,Fatal(1),Destroyed,Positioning,VMC,CRUISE,1.0,0.0,0.0,0.0
20001212X20717,03/05/2000,"WEST MILFORD, NJ",United States,,Piper,PA-28-161,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,1.0,0.0
20001212X20668,03/05/2000,"PALO ALTO, CA",United States,,Piper,PA-46-310,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,0.0,0.0,0.0,2.0
20001212X20592,03/05/2000,"OSCEOLA, IA",United States,,Alon,ERCOUPE,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,2.0,0.0
20001212X20584,03/05/2000,"INDIANTOWN, FL",United States,,Aero Comp Inc,COMP-AIR-6,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,1.0,1.0,0.0
20001212X20583,03/05/2000,"CORNELIA, GA",United States,,Bellanca,260 B,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20575,03/05/2000,"FAIRBANKS, AK",United States,,Stinson,108-3,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,2.0
20001212X20574,03/05/2000,"BIG LAKE, AK",United States,,Cessna,170B,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,3.0
20001212X20734,03/04/2000,"BOZEMAN, MT",United States,,Cessna,180H,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,2.0
20001212X20715,03/04/2000,"ROME, NY",United States,,Ercoupe (Eng & Research Corp.),415-C,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,0.0,0.0,0.0,2.0
20030721X01158,03/03/2000,"Manatee, FL",United States,,unknown,unknown,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,APPROACH,1.0,,,
20001212X20611,03/02/2000,"GILLETTE, WY",United States,,Cessna,P210N,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,1.0
20001212X20723,03/01/2000,"HAZELTON, PA",United States,,Cessna,152,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20665,03/01/2000,"COALINGA, CA",United States,,Piper,PA-32R-301T,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,1.0
20001212X20591,03/01/2000,"MACOMB, IL",United States,,Cessna,210,1.0,Reciprocating,Non-Fatal,Substantial,Ferry,VMC,CRUISE,0.0,0.0,1.0,1.0
20001212X20494,02/29/2000,"FORT WORTH, TX",United States,,Cessna,152,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20450,02/29/2000,"BROOKSVILLE, FL",United States,,Burak Stanley A,XF4,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,1.0,0.0
20001212X20544,02/28/2000,"DANDRIDGE, TN",United States,,Cessna,150H,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,0.0,1.0,0.0,0.0
20001212X20543,02/28/2000,"BROOKSVILLE, FL",United States,,Cessna,150L,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,0.0,1.0,1.0,0.0
20001212X20541,02/28/2000,"ODESSA, FL",United States,,Hughes,TH-55,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20496,02/28/2000,"PRNCE FREDERICK, MD",United States,,Cessna,337,2.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,CRUISE,1.0,0.0,0.0,0.0
20001212X20449,02/28/2000,"TITUSVILLE, FL",United States,,Piper,PA-23-160,2.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,0.0,1.0,1.0,0.0
20001212X20525,02/27/2000,"BIG BEAR CITY, CA",United States,,Piper,PA-34-200,2.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,1.0,2.0
20001212X20468,02/27/2000,"MARSHALL, MO",United States,,Cessna,150M,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20465,02/27/2000,"BLOOMINGTON, IN",United States,,Beech,BE-35V,1.0,Reciprocating,Non-Fatal,Destroyed,Personal,VMC,CRUISE,0.0,1.0,1.0,0.0
20001212X20527,02/26/2000,"SELMA, CA",United States,,Luscombe,8A,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAXI,0.0,0.0,0.0,2.0
20001212X20526,02/26/2000,"SAN BERNARDINO, CA",United States,,Ercoupe (Eng & Research Corp.),415-C,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,1.0
20001212X20493,02/26/2000,"ALPINE, TX",United States,,Cessna,172K,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20492,02/26/2000,"RUSH SPRINGS, OK",United States,,Cessna,150L,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,1.0
20001212X20491,02/26/2000,"NEW ULM, TX",United States,,Piper,PA-18,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,1.0,0.0
20001212X20483,02/26/2000,"BOULDER, CO",United States,,Mooney,M-20C,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,APPROACH,0.0,0.0,0.0,2.0
20001212X20467,02/25/2000,"SHELBYVILLE, IN",United States,,Ellis,Q2,1.0,Reciprocating,Fatal(1),Destroyed,Personal,VMC,GO-AROUND,1.0,0.0,0.0,0.0
20001212X20443,02/25/2000,"OPHIR, AK",United States,,Cessna,180H,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAXI,0.0,0.0,0.0,1.0
20001212X20539,02/24/2000,"CLEARWATER, FL",United States,,North American,NA-64,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,DESCENT,0.0,0.0,0.0,1.0
20001212X20523,02/24/2000,"DESERT CENTER, CA",United States,,Beech,35,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,CRUISE,0.0,0.0,0.0,1.0
20001212X20477,02/24/2000,"EL PRADO, NM",United States,,Cessna,182E,1.0,Reciprocating,Fatal(1),Destroyed,Personal,IMC,CRUISE,1.0,0.0,0.0,0.0
20001212X20453,02/24/2000,"MOORHEAD, MN",United States,,Beech,95-B55,2.0,Reciprocating,Fatal(3),Destroyed,Business,IMC,GO-AROUND,3.0,0.0,0.0,0.0
20001212X20495,02/23/2000,"PLYMOUTH, MA",United States,,Aerotechnik,L-13 SEH VIVAT,1.0,Reciprocating,Fatal(1),Destroyed,Instructional,VMC,APPROACH,1.0,0.0,1.0,0.0
20001212X20562,02/22/2000,"CENTER HARBOR, NH",United States,,Piper,PA-28-181,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,0.0,0.0,2.0,0.0
20001212X20522,02/21/2000,"BYRON, CA",United States,,Hiller,H-12E,1.0,Reciprocating,Non-Fatal,Substantial,Aerial Application,VMC,MANEUVERING,0.0,0.0,1.0,0.0
20001212X20520,02/21/2000,"CAMARILLO, CA",United States,,Cohen,VAN'S RV-6,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,0.0,2.0
20001212X20466,02/21/2000,"WATERFORD, MI",United States,,Cessna,172R,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,LANDING,0.0,0.0,0.0,2.0
20001212X20461,02/21/2000,"WISCONSIN RAPID, WI",United States,,Cessna,150H,1.0,Reciprocating,Non-Fatal,Substantial,Instructional,VMC,TAKEOFF,0.0,0.0,0.0,1.0
20001212X20464,02/20/2000,"SAGINAW, MI",United States,,Piper,PA-32-300,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,3.0
20001212X20462,02/20/2000,"WAYZATA, MN",United States,,KRETSINGER,BENSEN B8M,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,MANEUVERING,0.0,0.0,1.0,0.0
20001212X20459,02/20/2000,"TOWER, MN",United States,,Cessna,180,1.0,Reciprocating,Fatal(1),,Personal,VMC,STANDING,1.0,0.0,0.0,3.0
20001212X20448,02/20/2000,"NASHVILLE, TN",United States,,Piper,PA-32-300,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,LANDING,0.0,0.0,0.0,3.0
20001212X20490,02/19/2000,"WEIR, TX",United States,,Cessna,140,1.0,Reciprocating,Non-Fatal,Substantial,Personal,VMC,TAKEOFF,0.0,0.0,1.0,0.0
